Year,Code,Major,College,CollegeID,C_P,Program,Male,Female,SUM,Ratio
98,520315,生物環境系統工程學系,生農學院,10,生農院博士班,phD,6,2,8,25
98,640101,獸醫學系,生農學院,10,生農院博士班,phD,6,2,8,25
103,520315,生物環境系統工程學系,生農學院,10,生農院博士班,phD,6,2,8,25
100,520315,生物環境系統工程學系,生農學院,10,生農院博士班,phD,9,3,12,25
98,520239,生物產業機電工程學系,生農學院,10,生農院博士班,phD,4,1,5,20
98,620801,農業化學系,生農學院,10,生農院博士班,phD,4,1,5,20
99,620501,農業經濟學系,生農學院,10,生農院博士班,phD,4,1,5,20
103,520239,生物產業機電工程學系,生農學院,10,生農院博士班,phD,4,1,5,20
104,520315,生物環境系統工程學系,生農學院,10,生農院博士班,phD,4,1,5,20
100,420302,生物科技研究所,生農學院,10,生農院博士班,phD,8,2,10,20
97,520239,生物產業機電工程學系,生農學院,10,生農院博士班,phD,5,1,6,16.66666667
99,640101,獸醫學系,生農學院,10,生農院博士班,phD,5,1,6,16.66666667
100,620203,動物科學技術學系,生農學院,10,生農院博士班,phD,5,1,6,16.66666667
101,620501,農業經濟學系,生農學院,10,生農院博士班,phD,5,1,6,16.66666667
103,420401,微生物學研究所,生農學院,10,生農院博士班,phD,5,1,6,16.66666667
97,640101,獸醫學系,生農學院,10,生農院博士班,phD,10,2,12,16.66666667
102,620303,園藝暨景觀學系,生農學院,10,生農院博士班,phD,6,1,7,14.28571429
105,520239,生物產業機電工程學系,生農學院,10,生農院博士班,phD,6,1,7,14.28571429
97,620203,動物科學技術學系,生農學院,10,生農院博士班,phD,5,0,5,0
98,621002,森林環境暨資源學系,生農學院,10,生農院博士班,phD,5,0,5,0
101,520239,生物產業機電工程學系,生農學院,10,生農院博士班,phD,5,0,5,0
102,520239,生物產業機電工程學系,生農學院,10,生農院博士班,phD,6,0,6,0
99,520239,生物產業機電工程學系,生農學院,10,生農院博士班,phD,8,0,8,0
98,420401,微生物學研究所,生農學院,10,生農院博士班,phD,10,0,10,0
104,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,19,21,40,52.5
103,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,20,20,40,50
104,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,25,25,50,50
102,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,20,19,39,48.71794872
98,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,28,22,50,44
100,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,25,18,43,41.86046512
97,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,31,22,53,41.50943396
101,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,27,18,45,40
100,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,39,25,64,39.0625
101,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,38,24,62,38.70967742
99,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,27,16,43,37.20930233
98,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,52,30,82,36.58536585
102,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,38,21,59,35.59322034
99,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,50,27,77,35.06493506
103,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,39,21,60,35
105,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,32,15,47,31.91489362
105,420310,生化科技學系,生命科學院,11,生科院學士班,Bachelor,25,11,36,30.55555556
97,420103,生命科學系,生命科學院,11,生科院學士班,Bachelor,52,19,71,26.76056338
105,640109,分子暨比較病理生物學研究所,生命科學院,11,生科院碩士班,Master,2,5,7,71.42857143
97,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,8,15,23,65.2173913
100,420310,生化科技學系,生命科學院,11,生科院碩士班,Master,18,33,51,64.70588235
98,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,9,16,25,64
104,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,9,16,25,64
97,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,10,17,27,62.96296296
97,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,11,18,29,62.06896552
99,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,10,16,26,61.53846154
102,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,11,17,28,60.71428571
102,640109,分子暨比較病理生物學研究所,生命科學院,11,生科院碩士班,Master,2,3,5,60
105,420321,基因體與系統生物學學位學程,生命科學院,11,生科院碩士班,Master,2,3,5,60
101,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,12,18,30,60
101,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,10,14,24,58.33333333
102,420310,生化科技學系,生命科學院,11,生科院碩士班,Master,24,31,55,56.36363636
102,420103,生命科學系,生命科學院,11,生科院碩士班,Master,14,18,32,56.25
105,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,11,14,25,56
105,420103,生命科學系,生命科學院,11,生科院碩士班,Master,12,15,27,55.55555556
98,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,12,14,26,53.84615385
97,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,15,17,32,53.125
105,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,15,17,32,53.125
103,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,9,10,19,52.63157895
104,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,9,10,19,52.63157895
98,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,11,12,23,52.17391304
100,420105,動物學研究所,生命科學院,11,生科院碩士班,Master,12,13,25,52
104,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,12,13,25,52
102,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,13,14,27,51.85185185
104,640109,分子暨比較病理生物學研究所,生命科學院,11,生科院碩士班,Master,4,4,8,50
100,640109,分子暨比較病理生物學研究所,生命科學院,11,生科院碩士班,Master,5,5,10,50
101,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,11,11,22,50
101,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,13,13,26,50
103,420103,生命科學系,生命科學院,11,生科院碩士班,Master,13,13,26,50
103,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,13,13,26,50
104,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,14,14,28,50
100,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,18,18,36,50
98,420105,動物學研究所,生命科學院,11,生科院碩士班,Master,16,15,31,48.38709677
103,420310,生化科技學系,生命科學院,11,生科院碩士班,Master,27,24,51,47.05882353
103,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,17,15,32,46.875
97,420105,動物學研究所,生命科學院,11,生科院碩士班,Master,16,14,30,46.66666667
104,420103,生命科學系,生命科學院,11,生科院碩士班,Master,16,14,30,46.66666667
105,420310,生化科技學系,生命科學院,11,生科院碩士班,Master,29,25,54,46.2962963
104,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,7,6,13,46.15384615
104,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,14,12,26,46.15384615
102,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,13,11,24,45.83333333
99,420105,動物學研究所,生命科學院,11,生科院碩士班,Master,17,14,31,45.16129032
100,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,11,9,20,45
101,420310,生化科技學系,生命科學院,11,生科院碩士班,Master,27,22,49,44.89795918
99,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,16,13,29,44.82758621
101,640109,分子暨比較病理生物學研究所,生命科學院,11,生科院碩士班,Master,5,4,9,44.44444444
105,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,10,8,18,44.44444444
101,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,15,12,27,44.44444444
98,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,13,10,23,43.47826087
105,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,12,9,21,42.85714286
101,420105,動物學研究所,生命科學院,11,生科院碩士班,Master,20,15,35,42.85714286
99,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,19,14,33,42.42424242
100,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,16,11,27,40.74074074
103,420321,基因體與系統生物學學位學程,生命科學院,11,生科院碩士班,Master,3,2,5,40
104,420321,基因體與系統生物學學位學程,生命科學院,11,生科院碩士班,Master,3,2,5,40
98,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,21,14,35,40
100,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院碩士班,Master,20,13,33,39.39393939
99,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,17,11,28,39.28571429
98,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,11,7,18,38.88888889
99,420310,生化科技學系,生命科學院,11,生科院碩士班,Master,29,18,47,38.29787234
100,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,15,9,24,37.5
102,420202,生態學與演化生物學研究所,生命科學院,11,生科院碩士班,Master,15,9,24,37.5
105,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,15,9,24,37.5
97,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,17,10,27,37.03703704
105,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,17,10,27,37.03703704
104,420310,生化科技學系,生命科學院,11,生科院碩士班,Master,34,20,54,37.03703704
99,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,20,11,31,35.48387097
103,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,20,11,31,35.48387097
100,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,15,8,23,34.7826087
101,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,17,9,26,34.61538462
102,420106,植物科學研究所,生命科學院,11,生科院碩士班,Master,22,10,32,31.25
97,420313,分子與細胞生物學研究所,生命科學院,11,生科院碩士班,Master,20,8,28,28.57142857
102,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,16,6,22,27.27272727
99,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,19,7,26,26.92307692
103,621101,漁業科學研究所,生命科學院,11,生科院碩士班,Master,10,3,13,23.07692308
103,420309,生化科學研究所,生命科學院,11,生科院碩士班,Master,18,5,23,21.73913043
97,420202,生態學與演化生物學研究所,生命科學院,11,生科院博士班,phD,2,5,7,71.42857143
105,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,3,5,8,62.5
100,420105,動物學研究所,生命科學院,11,生科院博士班,phD,2,3,5,60
103,420310,生化科技學系,生命科學院,11,生科院博士班,phD,2,3,5,60
99,420105,動物學研究所,生命科學院,11,生科院博士班,phD,4,6,10,60
105,420310,生化科技學系,生命科學院,11,生科院博士班,phD,3,4,7,57.14285714
98,420105,動物學研究所,生命科學院,11,生科院博士班,phD,7,8,15,53.33333333
100,420106,植物科學研究所,生命科學院,11,生科院博士班,phD,7,8,15,53.33333333
101,420310,生化科技學系,生命科學院,11,生科院博士班,phD,4,4,8,50
97,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院博士班,phD,5,5,10,50
98,420106,植物科學研究所,生命科學院,11,生科院博士班,phD,8,8,16,50
101,420321,基因體與系統生物學學位學程,生命科學院,11,生科院博士班,phD,7,6,13,46.15384615
102,420321,基因體與系統生物學學位學程,生命科學院,11,生科院博士班,phD,6,5,11,45.45454545
98,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,10,8,18,44.44444444
97,420313,分子與細胞生物學研究所,生命科學院,11,生科院博士班,phD,4,3,7,42.85714286
103,420321,基因體與系統生物學學位學程,生命科學院,11,生科院博士班,phD,4,3,7,42.85714286
99,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,8,6,14,42.85714286
97,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,11,8,19,42.10526316
100,420321,基因體與系統生物學學位學程,生命科學院,11,生科院博士班,phD,7,5,12,41.66666667
97,621101,漁業科學研究所,生命科學院,11,生科院博士班,phD,3,2,5,40
102,420103,生命科學系,生命科學院,11,生科院博士班,phD,3,2,5,40
102,420310,生化科技學系,生命科學院,11,生科院博士班,phD,3,2,5,40
105,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院博士班,phD,3,2,5,40
102,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,6,4,10,40
97,420106,植物科學研究所,生命科學院,11,生科院博士班,phD,5,3,8,37.5
101,420105,動物學研究所,生命科學院,11,生科院博士班,phD,5,3,8,37.5
102,420202,生態學與演化生物學研究所,生命科學院,11,生科院博士班,phD,4,2,6,33.33333333
101,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,6,3,9,33.33333333
104,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,7,3,10,30
100,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,14,6,20,30
99,420501,生物化學暨分子生物學研究所,生命科學院,11,生科院博士班,phD,5,2,7,28.57142857
97,420105,動物學研究所,生命科學院,11,生科院博士班,phD,10,4,14,28.57142857
103,420309,生化科學研究所,生命科學院,11,生科院博士班,phD,11,4,15,26.66666667
99,420106,植物科學研究所,生命科學院,11,生科院博士班,phD,7,2,9,22.22222222
101,420106,植物科學研究所,生命科學院,11,生科院博士班,phD,7,2,9,22.22222222
105,420321,基因體與系統生物學學位學程,生命科學院,11,生科院博士班,phD,7,2,9,22.22222222
